0.000000
0.832765
1.180231
1.618462
2.028538
2.009520
2.015925
2.010801
2.021050
2.023612
2.028737
2.041549
2.040268
2.032581
2.037705
2.041549
2.024894
2.013363
2.004395
1.996708
1.980052
1.972365
1.948023
1.940336
1.927524
1.922400
1.918556
1.910869
1.923681
1.964678
1.967241
1.956991
1.983896
1.977490
1.956991
1.941617
1.928805
1.914712
1.935211
1.922400
1.796844
1.746878
1.672570
1.730223
1.645665
1.711005
1.886527
1.810937
1.777627
1.954429
1.935211
1.967241
1.976209
1.921118
1.874996
1.862184
1.836561
1.826311
1.813499
1.799407
1.789157
1.766096
1.754565
1.727661
1.712286
1.705881
1.704599
1.711005
1.705881
1.721255
1.728942
1.723817
1.731504
1.716130
1.709724
1.703318
1.691788
1.689225
1.682819
1.672570
1.672570
1.755847
1.752003
1.763534
1.708443
1.689225
1.707162
1.714849
1.740472
1.798125
1.804531
1.799407
1.821187
1.832717
1.833998
1.837842
1.830155
1.839123
1.833998
1.837842
1.831436
1.836561
1.832717
1.890370
1.775064
1.849372
1.899338
1.965960
1.942898
1.849372
1.840404
1.832717
1.812218
1.799407
1.786595
1.773783
1.775064
1.760971
1.727661
1.737910
1.718692
1.719974
1.714849
1.711005
1.700756
1.694350
1.662321
1.673851
1.668727
1.668727
1.655915
1.661039
1.658477
1.661039
1.663602
1.673851
1.667445
1.666164
1.659758
1.663602
1.658477
1.658477
1.645665
1.644384
1.639259
1.625167
1.620042
1.613636
1.604668
1.591856
1.588012
1.589294
1.622604
1.599543
1.612355
1.640541
1.685382
1.721255
1.731504
1.704599
1.794282
1.795563
1.808375
1.859622
1.904463
1.905744
1.914712
2.014644
1.974928
1.949304
1.937774
1.909588
1.849372
1.790438
1.744316
1.743035
1.723817
1.664883
1.705881
1.739191
1.722536
1.707162
1.712286
1.749441
1.782751
2.026175
1.977490
1.864747
1.854497
1.758409
1.627729
1.577763
1.512423
1.500892
1.631572
1.581607
1.530359
1.536765
1.508579
1.450926
1.523954
1.539328
1.470144
1.432990
1.491725
1.504537
1.472507
1.444321
1.460977
1.448165
1.454571
1.458414
1.458414
1.444321
1.439197
1.426385
1.394355
1.371294
1.354639
1.341827
1.353358
1.405886
1.428947
1.498131
1.473788
1.476351
1.596781
1.583970
1.586532
1.587813
1.601906
1.604468
1.622405
1.635217
1.649310
1.650591
1.650591
1.650591
1.651872
1.649310
1.645466
1.644185
1.644185
1.642904
1.650591
1.655715
1.678777
1.683901
1.686464
1.659559
1.668527
1.669808
1.669808
1.607031
1.596781
1.596781
1.600625
1.605750
1.614718
1.654434
1.669808
1.759491
1.781271
1.814581
1.785114
1.738992
1.740273
1.741554
1.747960
1.760772
1.756928
1.751804
1.751804
1.754366
1.747960
1.746679
1.742836
1.745398
1.756928
1.768459
1.859423
1.813300
1.788958
1.674933
1.648028
1.631373
1.621124
1.614718
1.604468
1.599344
1.594219
1.585251
1.581407
1.575001
1.562190
